Commune_Number,Commune_Name,EPCI_Number,Very_Low_Income_Population_Count,Very_Low_Income_Population_Percent
66230,Vinça,200049211,nd,13.2
66231,Vingrau,200027183,10.8,14.1
66232,Vira,246600423,nd,12.8
66233,Vivès,246600373,7.9,10.6
66234,Le Vivier,246600423,nd,12.8
67001,Achenheim,246700488,3,13.3
67002,Adamswiller,200067841,nd,5.1
67003,Albé,246700777,nd,3.5
67004,Sommerau,200068112,nd,5.4
67005,Alteckendorf,246700959,nd,2.5
67006,Altenheim,200068112,nd,5.4
67008,Altorf,246701064,2.7,4.4
67009,Altwiller,200067841,nd,5.1
67010,Andlau,200034270,nd,4.1
67011,Artolsheim,200030526,nd,4
67012,Aschbach,200040178,nd,3.8
67013,Asswiller,200067841,nd,5.1
67016,Avolsheim,246701064,2.7,4.4
67017,Baerendorf,200067841,nd,5.1
67018,Balbronn,200068864,nd,3.4
67019,Baldenheim,246700967,nd,6
67020,Barembach,246700306,nd,4.7
67021,Barr,200034270,nd,4.1
67022,Bassemberg,246700777,nd,3.5
67023,Batzendorf,200067874,nd,6.6
67025,Beinheim,200041283,nd,4.1
67026,Bellefosse,246700306,nd,4.7
67027,Belmont,246700306,nd,4.7
67028,Benfeld,200067924,nd,4.4
67029,Berg,200067841,nd,5.1
67030,Bergbieten,200068864,nd,3.4
67031,Bernardswiller,246701080,2.4,3.9
67032,Bernardvillé,200034270,nd,4.1
67033,Bernolsheim,200067874,nd,6.6
67034,Berstett,200034635,nd,2.7
67035,Berstheim,200067874,nd,6.6
67036,Bettwiller,200067841,nd,5.1
67037,Biblisheim,200013050,nd,3.2
67038,Bietlenheim,246700843,nd,2.7
67039,Bilwisheim,200067874,nd,6.6
67040,Bindernheim,200030526,nd,4
67043,Bischheim,246700488,13.8,13.3
67044,Bischholtz,200067783,nd,4.9
67045,Bischoffsheim,246700744,nd,3
67046,Bischwiller,200067874,nd,6.6
67047,Bissert,200067841,nd,5.1
67048,Bitschhoffen,200067874,nd,6.6
67049,Blaesheim,246700488,3,13.3
67050,Blancherupt,246700306,nd,4.7
67051,Blienschwiller,200034270,nd,4.1
67052,Bœrsch,246700744,nd,3
67053,Bœsenbiesen,200030526,nd,4
67054,Bolsenheim,200067924,nd,4.4
67055,Boofzheim,200067924,nd,4.4
67056,Bootzheim,200030526,nd,4
67057,Bosselshausen,200067783,nd,4.9
67058,Bossendorf,246700959,nd,2.5
67059,Bourg-Bruche,246700306,nd,4.7
67060,Bourgheim,200034270,nd,4.1
67061,Bouxwiller,200067783,nd,4.9
67062,Breitenau,246700777,nd,3.5
67063,Breitenbach,246700777,nd,3.5
67065,Breuschwickersheim,246700488,2.2,13.3
67066,La Broque,246700306,nd,4.7
67067,Brumath,200067874,nd,6.6
67068,Buswiller,200067783,nd,4.9
67069,Buhl,200041283,nd,4.1
67070,Burbach,200067841,nd,5.1
67071,Bust,200067841,nd,5.1
67072,Butten,200067841,nd,5.1
67073,Châtenois,246700967,nd,6
67074,Cleebourg,246700926,nd,5.8
67075,Climbach,246700926,nd,5.8
67076,Colroy-la-Roche,246700306,nd,4.7
67077,Cosswiller,200068864,nd,3.4
67078,Crastatt,200068864,nd,3.4
67079,Crœttwiller,200041283,nd,4.1
67080,Dachstein,246701064,3,4.4
67081,Dahlenheim,200068864,nd,3.4
67082,Dalhunden,200041325,nd,3.8
67083,Dambach,246701098,nd,5
67084,Dambach-la-Ville,200034270,nd,4.1
67085,Dangolsheim,200068864,nd,3.4
67086,Daubensand,200067924,nd,4.4
67087,Dauendorf,200067874,nd,6.6
67088,Dehlingen,200067841,nd,5.1
67089,Dettwiller,200068112,nd,5.4
67090,Diebolsheim,200067924,nd,4.4
67091,Diedendorf,200067841,nd,5.1
67092,Dieffenbach-au-Val,246700777,nd,3.5
67093,Dieffenbach-lès-Wœrth,200013050,nd,3.2
67094,Dieffenthal,246700967,nd,6
67095,Diemeringen,200067841,nd,5.1
67096,Dimbsthal,200068112,nd,5.4
67097,Dingsheim,200034635,nd,2.7
67098,Dinsheim-sur-Bruche,246701064,2.9,4.4
67099,Domfessel,200067841,nd,5.1
67100,Donnenheim,200067874,nd,6.6
67101,Dorlisheim,246701064,3.1,4.4
67102,Dossenheim-Kochersberg,200034635,nd,2.7
67103,Dossenheim-sur-Zinsel,200067783,nd,4.9
67104,Drachenbronn-Birlenbach,246700926,nd,5.8
67105,Drulingen,200067841,nd,5.1
67106,Drusenheim,200041325,nd,3.8
67107,Duntzenheim,246700959,nd,2.5
67108,Duppigheim,246701064,2.3,4.4
67109,Durningen,200034635,nd,2.7
67110,Durrenbach,200013050,nd,3.2
67111,Durstel,200067841,nd,5.1
67112,Duttlenheim,246701064,3.4,4.4
67113,Eberbach-Seltz,200041283,nd,4.1
67115,Ebersheim,246700967,nd,6
67116,Ebersmunster,246700967,nd,6
67117,Eckartswiller,200068112,nd,5.4
67118,Eckbolsheim,246700488,5.8,13.3
67119,Eckwersheim,246700488,5.2,13.3
67120,Eichhoffen,200034270,nd,4.1
67121,Elsenheim,200030526,nd,4
67122,Wangenbourg-Engenthal,200068864,nd,3.4
67123,Engwiller,200067874,nd,6.6
67124,Entzheim,246700488,4.1,13.3
67125,Epfig,200034270,nd,4.1
67126,Erckartswiller,200067783,nd,4.9
67127,Ergersheim,246701064,1.8,4.4
67128,Ernolsheim-Bruche,246701064,2.4,4.4
67129,Ernolsheim-lès-Saverne,200068112,nd,5.4
67130,Erstein,200067924,nd,4.4
67131,Eschau,246700488,4.2,13.3
67132,Eschbach,200013050,nd,3.2
67133,Eschbourg,200067783,nd,4.9
67134,Eschwiller,200067841,nd,5.1
67135,Ettendorf,246700959,nd,2.5
67136,Eywiller,200067841,nd,5.1
67137,Fegersheim,246700488,4.5,13.3
67138,Fessenheim-le-Bas,200034635,nd,2.7
67139,Flexbourg,200068864,nd,3.4
67140,Forstfeld,200041325,nd,3.8
67141,Forstheim,200013050,nd,3.2
67142,Fort-Louis,200041325,nd,3.8
67143,Fouchy,246700777,nd,3.5
67144,Fouday,246700306,nd,4.7
67145,Friedolsheim,200068112,nd,5.4
67146,Friesenheim,200067924,nd,4.4
67147,Frœschwiller,200013050,nd,3.2
67148,Frohmuhl,200067783,nd,4.9
67149,Furchhausen,200068112,nd,5.4
67150,Furdenheim,200034635,nd,2.7
67151,Gambsheim,200041325,nd,3.8
67152,Geispolsheim,246700488,5.2,13.3
67153,Geiswiller-Zœbersdorf,246700959,nd,2.5
67154,Gerstheim,200067924,nd,4.4
67155,Gertwiller,200034270,nd,4.1
67156,Geudertheim,246700843,nd,2.7
67159,Gœrlingen,200067841,nd,5.1
67160,Gœrsdorf,200013050,nd,3.2
67161,Gottenhouse,200068112,nd,5.4
67162,Gottesheim,200068112,nd,5.4
67163,Gougenheim,200034635,nd,2.7
67164,Goxwiller,200034270,nd,4.1
67165,Grandfontaine,246700306,nd,4.7
67166,Grassendorf,246700959,nd,2.5
67167,Grendelbruch,246700744,nd,3
67168,Gresswiller,246701064,2.2,4.4
67169,Gries,246700843,nd,2.7
67172,Griesheim-près-Molsheim,246700744,nd,3
67173,Griesheim-sur-Souffel,200034635,nd,2.7
67174,Gumbrechtshoffen,246701098,nd,5
67176,Gundershoffen,246701098,nd,5
67177,Gunstett,200013050,nd,3.2
67178,Gungwiller,200067841,nd,5.1
67179,Haegen,200068112,nd,5.4
67180,Haguenau,200067874,nd,6.6
67181,Handschuheim,200034635,nd,2.7
67182,Hangenbieten,246700488,2.6,13.3
67183,Harskirchen,200067841,nd,5.1
67184,Hatten,200040178,nd,3.8
67185,Hattmatt,200068112,nd,5.4
67186,Hegeney,200013050,nd,3.2
67187,Heidolsheim,200030526,nd,4
67188,Heiligenberg,246701064,2.9,4.4
67189,Heiligenstein,200034270,nd,4.1
67190,Hengwiller,200068112,nd,5.4
67191,Herbitzheim,200067841,nd,5.1
67192,Herbsheim,200067924,nd,4.4
67194,Herrlisheim,200041325,nd,3.8
67195,Hessenheim,200030526,nd,4
67196,Hilsenheim,200030526,nd,4
67197,Hindisheim,200067924,nd,4.4
67198,Hinsbourg,200067783,nd,4.9
67199,Hinsingen,200067841,nd,5.1
67200,Hipsheim,200067924,nd,4.4
67201,Hirschland,200067841,nd,5.1
67202,Hochfelden,246700959,nd,2.5
67203,Hochstett,200067874,nd,6.6
67204,Hœnheim,246700488,9,13.3
67205,Hœrdt,246700843,nd,2.7
67206,Hoffen,200040178,nd,3.8
67208,Hohengœft,200068864,nd,3.4
67209,Hohfrankenheim,246700959,nd,2.5
67210,Le Hohwald,200034270,nd,4.1
67212,Holtzheim,246700488,4.7,13.3
67213,Hunspach,246700926,nd,5.8
67214,Hurtigheim,200034635,nd,2.7
67215,Huttendorf,200067874,nd,6.6
67216,Huttenheim,200067924,nd,4.4
67217,Ichtratzheim,200067924,nd,4.4
67218,Illkirch-Graffenstaden,246700488,8.7,13.3
67220,Ingenheim,246700959,nd,2.5
67221,Ingolsheim,246700926,nd,5.8
67222,Ingwiller,200067783,nd,4.9
67223,Innenheim,246701080,1.4,3.9
67225,Issenhausen,246700959,nd,2.5
67226,Ittenheim,200034635,nd,2.7
67227,Itterswiller,200034270,nd,4.1
67228,Neugartheim-Ittlenheim,200034635,nd,2.7
67229,Jetterswiller,200068864,nd,3.4
67230,Kaltenhouse,200067874,nd,6.6
67231,Kauffenheim,200041325,nd,3.8
67232,Keffenach,200040178,nd,3.8
67233,Kertzfeld,200067924,nd,4.4
67234,Keskastel,200067841,nd,5.1
67235,Kesseldorf,200041283,nd,4.1
67236,Kienheim,200034635,nd,2.7
67237,Kilstett,200041325,nd,3.8
67238,Kindwiller,200067874,nd,6.6
67239,Kintzheim,246700967,nd,6
67240,Kirchheim,200068864,nd,3.4
67241,Kirrberg,200067841,nd,5.1
67242,Kirrwiller,200067783,nd,4.9
67244,Kleingœft,200068112,nd,5.4
67245,Knœrsheim,200068864,nd,3.4
67246,Kogenheim,200067924,nd,4.4
67247,Kolbsheim,246700488,3.2,13.3
67248,Krautergersheim,246701080,1.9,3.9
67249,Krautwiller,200067874,nd,6.6
67250,Kriegsheim,200067874,nd,6.6
67252,Kurtzenhouse,246700843,nd,2.7
67253,Kuttolsheim,200034635,nd,2.7
67254,Kutzenhausen,200013050,nd,3.2
67255,Lalaye,246700777,nd,3.5
67256,Lampertheim,246700488,4.4,13.3
67257,Lampertsloch,200013050,nd,3.2
67258,Landersheim,200068112,nd,5.4
67259,Langensoultzbach,200013050,nd,3.2
67260,Laubach,200013050,nd,3.2
67261,Lauterbourg,200041283,nd,4.1
67263,Lembach,200013050,nd,3.2
67264,Leutenheim,200041325,nd,3.8
67265,Lichtenberg,200067783,nd,4.9
67266,Limersheim,200067924,nd,4.4
67267,Lingolsheim,246700488,8.8,13.3
67268,Lipsheim,246700488,2.8,13.3
67269,Littenheim,200068112,nd,5.4
67270,Lixhausen,246700959,nd,2.5
67271,Lobsann,200013050,nd,3.2
67272,Lochwiller,200068112,nd,5.4
67273,Lohr,200067783,nd,4.9
67274,Lorentzen,200067841,nd,5.1
67275,Lupstein,200068112,nd,5.4
67276,Lutzelhouse,246700306,nd,4.7
67277,Mackenheim,200030526,nd,4
67278,Mackwiller,200067841,nd,5.1
67279,Maennolsheim,200068112,nd,5.4
67280,Maisonsgoutte,246700777,nd,3.5
67281,Marckolsheim,200030526,nd,4
67282,Marlenheim,200068864,nd,3.4
67283,Marmoutier,200068112,nd,5.4
67285,Matzenheim,200067924,nd,4.4
67286,Meistratzheim,246701080,2.9,3.9
67287,Melsheim,246700959,nd,2.5
67288,Memmelshoffen,200040178,nd,3.8
67289,Menchhoffen,200067783,nd,4.9
67290,Merkwiller-Pechelbronn,200013050,nd,3.2
67291,Mertzwiller,246701098,nd,5
67292,Mietesheim,246701098,nd,5
67293,Minversheim,246700959,nd,2.5
67295,Mittelbergheim,200034270,nd,4.1
67296,Mittelhausbergen,246700488,3.9,13.3
67298,Mittelschaeffolsheim,200067874,nd,6.6
67299,Mollkirch,246700744,nd,3
67300,Molsheim,246701064,6.4,4.4
67301,Mommenheim,200067874,nd,6.6
67302,Monswiller,200068112,nd,5.4
67303,Morsbronn-les-Bains,200013050,nd,3.2
67304,Morschwiller,200067874,nd,6.6
67305,Mothern,200041283,nd,4.1
67306,Muhlbach-sur-Bruche,246700306,nd,4.7
67307,Mulhausen,200067783,nd,4.9
67308,Munchhausen,200041283,nd,4.1
67309,Mundolsheim,246700488,4.7,13.3
67310,Mussig,246700967,nd,6
67311,Muttersholtz,246700967,nd,6
67312,Mutzenhouse,246700959,nd,2.5
67313,Mutzig,246701064,7.5,4.4
67314,Natzwiller,246700306,nd,4.7
67315,Neewiller-près-Lauterbourg,200041283,nd,4.1
67317,Neubois,246700777,nd,3.5
67319,Neuhaeusel,200041325,nd,3.8
67320,Neuve-Église,246700777,nd,3.5
67321,Neuviller-la-Roche,246700306,nd,4.7
67322,Neuwiller-lès-Saverne,200067783,nd,4.9
67324,Niederbronn-les-Bains,246701098,nd,5
67325,Niederhaslach,246701064,2.8,4.4
67326,Niederhausbergen,246700488,2.6,13.3
67327,Niederlauterbach,200041283,nd,4.1
67328,Niedermodern,200067874,nd,6.6
67329,Niedernai,246701080,2,3.9
67330,Niederrœdern,200041283,nd,4.1
67331,Niederschaeffolsheim,200067874,nd,6.6
67333,Niedersoultzbach,200067783,nd,4.9
67334,Niedersteinbach,200013050,nd,3.2
67335,Nordheim,200068864,nd,3.4
67336,Nordhouse,200067924,nd,4.4
67337,Nothalten,200034270,nd,4.1
67338,Obenheim,200067924,nd,4.4
67339,Betschdorf,200040178,nd,3.8
67340,Oberbronn,246701098,nd,5
67341,Oberdorf-Spachbach,200013050,nd,3.2
67342,Oberhaslach,246701064,2.4,4.4
67343,Oberhausbergen,246700488,5.9,13.3
67344,Oberhoffen-lès-Wissembourg,246700926,nd,5.8
67345,Oberhoffen-sur-Moder,200067874,nd,6.6
67346,Oberlauterbach,200041283,nd,4.1
67347,Obermodern-Zutzendorf,200067783,nd,4.9
67348,Obernai,246701080,4.9,3.9
67349,Oberrœdern,200040178,nd,3.8
67350,Oberschaeffolsheim,246700488,3.2,13.3
67351,Seebach,246700926,nd,5.8
67352,Obersoultzbach,200067783,nd,4.9
67353,Obersteinbach,200013050,nd,3.2
67354,Odratzheim,200068864,nd,3.4
67355,Oermingen,200067841,nd,5.1
67356,Offendorf,200041325,nd,3.8
67358,Offwiller,246701098,nd,5
67359,Ohlungen,200067874,nd,6.6
67360,Ohnenheim,200030526,nd,4
67361,Olwisheim,200067874,nd,6.6
67362,Orschwiller,246700967,nd,6
67363,Osthoffen,246700488,2.3,13.3
67364,Osthouse,200067924,nd,4.4
67365,Ostwald,246700488,9.3,13.3
67366,Ottersthal,200068112,nd,5.4
67367,Otterswiller,200068112,nd,5.4
67368,Ottrott,246700744,nd,3
67369,Ottwiller,200067841,nd,5.1
67370,Petersbach,200067783,nd,4.9
67371,La Petite-Pierre,200067783,nd,4.9
67372,Val-de-Moder,200067874,nd,6.6
67373,Pfalzweyer,200067783,nd,4.9
67375,Pfulgriesheim,200034635,nd,2.7
67377,Plaine,246700306,nd,4.7
67378,Plobsheim,246700488,4.5,13.3
67379,Preuschdorf,200013050,nd,3.2
67380,Printzheim,200068112,nd,5.4
67381,Puberg,200067783,nd,4.9
67382,Quatzenheim,200034635,nd,2.7
67383,Rangen,200068864,nd,3.4
67384,Ranrupt,246700306,nd,4.7
67385,Ratzwiller,200067841,nd,5.1
67386,Rauwiller,200067841,nd,5.1
67387,Reichsfeld,200034270,nd,4.1
67388,Reichshoffen,246701098,nd,5
67389,Reichstett,246700488,4.5,13.3
67391,Reinhardsmunster,200068112,nd,5.4
67392,Reipertswiller,200067783,nd,4.9
67394,Retschwiller,200040178,nd,3.8
67395,Reutenbourg,200068112,nd,5.4
67396,Rexingen,200067841,nd,5.1
67397,Rhinau,200067924,nd,4.4
67398,Richtolsheim,200030526,nd,4
67400,Riedseltz,246700926,nd,5.8
67401,Rimsdorf,200067841,nd,5.1
67403,Ringendorf,200067783,nd,4.9
67404,Rittershoffen,200040178,nd,3.8
67405,Rœschwoog,200041325,nd,3.8
67406,Rohr,200034635,nd,2.7
67407,Rohrwiller,200067874,nd,6.6
67408,Romanswiller,200068864,nd,3.4
67409,Roppenheim,200041325,nd,3.8
67410,Rosenwiller,246700744,nd,3
67411,Rosheim,246700744,nd,3
67412,Rossfeld,200067924,nd,4.4
67413,Rosteig,200067783,nd,4.9
67414,Rothau,246700306,nd,4.7
67415,Rothbach,246701098,nd,5
67416,Rott,246700926,nd,5.8
67417,Rottelsheim,200067874,nd,6.6
67418,Rountzenheim-Auenheim,200041325,nd,3.8
67420,Russ,246700306,nd,4.7
67421,Saales,246700306,nd,4.7
67422,Saasenheim,200030526,nd,4
67423,Saessolsheim,200068112,nd,5.4
67424,Saint-Blaise-la-Roche,246700306,nd,4.7
67425,Saint-Jean-Saverne,200068112,nd,5.4
67426,Saint-Martin,246700777,nd,3.5
67427,Saint-Maurice,246700777,nd,3.5
67428,Saint-Nabor,246700744,nd,3
67429,Saint-Pierre,200034270,nd,4.1
67430,Saint-Pierre-Bois,246700777,nd,3.5
67432,Salmbach,200041283,nd,4.1
67433,Sand,200067924,nd,4.4
67434,Sarre-Union,200067841,nd,5.1
67435,Sarrewerden,200067841,nd,5.1
67436,Saulxures,246700306,nd,4.7
67437,Saverne,200068112,nd,5.4
67438,Schaeffersheim,200067924,nd,4.4
67440,Schaffhouse-près-Seltz,200041283,nd,4.1
67441,Schalkendorf,200067783,nd,4.9
67442,Scharrachbergheim-Irmstett,200068864,nd,3.4
67443,Scheibenhard,200041283,nd,4.1
67444,Scherlenheim,246700959,nd,2.5
67445,Scherwiller,246700967,nd,6
67446,Schillersdorf,200067783,nd,4.9
67447,Schiltigheim,246700488,14.4,13.3
67448,Schirmeck,246700306,nd,4.7
67449,Schirrhein,200067874,nd,6.6
67450,Schirrhoffen,200067874,nd,6.6
67451,Schleithal,246700926,nd,5.8
67452,Schnersheim,200034635,nd,2.7
67453,Schœnau,200030526,nd,4
67454,Schœnbourg,200067783,nd,4.9
67455,Schœnenbourg,200040178,nd,3.8
67456,Schopperten,200067841,nd,5.1
67458,Schweighouse-sur-Moder,200067874,nd,6.6
67459,Schwenheim,200068112,nd,5.4
67460,Schwindratzheim,246700959,nd,2.5
67461,Schwobsheim,200030526,nd,4
67462,Sélestat,246700967,nd,6
67463,Seltz,200041283,nd,4.1
67464,Sermersheim,200067924,nd,4.4
67465,Sessenheim,200041325,nd,3.8
67466,Siegen,200041283,nd,4.1
67467,Siewiller,200067841,nd,5.1
67468,Siltzheim,200070746,nd,9
67470,Solbach,246700306,nd,4.7
67471,Souffelweyersheim,246700488,5.3,13.3
67472,Soufflenheim,200041325,nd,3.8
67473,Soultz-les-Bains,246701064,2.7,4.4
67474,Soultz-sous-Forêts,200040178,nd,3.8
67475,Sparsbach,200067783,nd,4.9
67476,Stattmatten,200041325,nd,3.8
67477,Steige,246700777,nd,3.5
67478,Steinbourg,200068112,nd,5.4
67479,Steinseltz,246700926,nd,5.8
67480,Still,246701064,5.6,4.4
67481,Stotzheim,200034270,nd,4.1
67482,Strasbourg,246700488,17.6,13.3
67483,Struth,200067783,nd,4.9
67484,Stundwiller,200040178,nd,3.8
67485,Stutzheim-Offenheim,200034635,nd,2.7
67486,Sundhouse,200030526,nd,4
67487,Surbourg,200040178,nd,3.8
67488,Thal-Drulingen,200067841,nd,5.1
67489,Thal-Marmoutier,200068112,nd,5.4
67490,Thanvillé,246700777,nd,3.5
67491,Tieffenbach,200067783,nd,4.9
67492,Traenheim,200068864,nd,3.4
67493,Triembach-au-Val,246700777,nd,3.5
67494,Trimbach,200041283,nd,4.1
67495,Truchtersheim,200034635,nd,2.7
67497,Uhlwiller,200067874,nd,6.6
67498,Uhrwiller,200067874,nd,6.6
67499,Urbeis,246700777,nd,3.5
67500,Urmatt,246700306,nd,4.7
67501,Uttenheim,200067924,nd,4.4
67502,Uttenhoffen,246701098,nd,5
67503,Uttwiller,200067783,nd,4.9
67504,Valff,200034270,nd,4.1
67505,La Vancelle,246700967,nd,6
67506,Vendenheim,246700488,5.6,13.3
67507,Villé,246700777,nd,3.5
67508,Vœllerdingen,200067841,nd,5.1
67509,Volksberg,200067841,nd,5.1
67510,Wahlenheim,200067874,nd,6.6
67511,Walbourg,200013050,nd,3.2
67513,Waldersbach,246700306,nd,4.7
67514,Waldhambach,200067841,nd,5.1
67515,Waldolwisheim,200068112,nd,5.4
67516,Waltenheim-sur-Zorn,246700959,nd,2.5
67517,Wangen,200068864,nd,3.4
67519,La Wantzenau,246700488,4.5,13.3
67520,Wasselonne,200068864,nd,3.4
67521,Weinbourg,200067783,nd,4.9
67522,Weislingen,200067841,nd,5.1
67523,Weitbruch,246700843,nd,2.7
67524,Weiterswiller,200067783,nd,4.9
67525,Westhoffen,200068864,nd,3.4
67526,Westhouse,200067924,nd,4.4
67527,Westhouse-Marmoutier,200068112,nd,5.4
67528,Weyer,200067841,nd,5.1
67529,Weyersheim,246700843,nd,2.7
67530,Wickersheim-Wilshausen,246700959,nd,2.5
67531,Wildersbach,246700306,nd,4.7
67532,Willgottheim,200034635,nd,2.7
67534,Wilwisheim,246700959,nd,2.5
67535,Wimmenau,200067783,nd,4.9
67536,Windstein,246701098,nd,5
67537,Wingen,200013050,nd,3.2
67538,Wingen-sur-Moder,200067783,nd,4.9
67539,Wingersheim les Quatre Bans,246700959,nd,2.5
67540,Wintershouse,200067874,nd,6.6
67541,Wintzenbach,200041283,nd,4.1
67542,Wintzenheim-Kochersberg,200034635,nd,2.7
67543,Wisches,246700306,nd,4.7
67544,Wissembourg,246700926,nd,5.8
67545,Witternheim,200067924,nd,4.4
67546,Wittersheim,200067874,nd,6.6
67547,Wittisheim,200030526,nd,4
67548,Wiwersheim,200034635,nd,2.7
67550,Wœrth,200013050,nd,3.2
67551,Wolfisheim,246700488,4.3,13.3
67552,Wolfskirchen,200067841,nd,5.1
67553,Wolschheim,200068112,nd,5.4
67554,Wolxheim,246701064,3.7,4.4
67555,Zehnacker,200068864,nd,3.4
67556,Zeinheim,200068864,nd,3.4
67557,Zellwiller,200034270,nd,4.1
67558,Zinswiller,246701098,nd,5
67559,Zittersheim,200067783,nd,4.9
68001,Algolsheim,200066025,nd,3.6
68002,Altenach,200066033,nd,3.6
68004,Altkirch,200066041,nd,4.4
68005,Ammerschwihr,246800551,nd,4.1
68006,Bernwiller,200066033,nd,3.6
68007,Andolsheim,246800726,2,8
68008,Appenwihr,200066025,nd,3.6
68009,Artzenheim,200066025,nd,3.6
68010,Aspach,200066041,nd,4.4
68011,Aspach-le-Bas,200036465,nd,6.1
68012,Aspach-Michelbach,200036465,nd,6.1
68013,Attenschwiller,200066058,nd,5.9
68014,Aubure,246800577,nd,4.1
68015,Baldersheim,200066009,nd,10.8
68016,Balgau,200066025,nd,3.6
68017,Ballersdorf,200066033,nd,3.6
68018,Balschwiller,200066033,nd,3.6
68019,Baltzenheim,200066025,nd,3.6
68020,Bantzenheim,200066009,nd,10.8
68021,Bartenheim,200066058,nd,5.9
68022,Battenheim,200066009,nd,10.8
68023,Beblenheim,246800577,nd,4.1
68024,Bellemagny,200066033,nd,3.6
68025,Bendorf,200066041,nd,4.4
68026,Bennwihr,246800577,nd,4.1
68027,Berentzwiller,200066041,nd,4.4
68028,Bergheim,246800577,nd,4.1
68029,Bergholtz,246800569,nd,5.4
68030,Bergholtzzell,246800569,nd,5.4
68032,Berrwiller,200066009,nd,10.8
68033,Bettendorf,200066041,nd,4.4
68034,Bettlach,200066041,nd,4.4
68035,Biederthal,200066041,nd,4.4
68036,Biesheim,200066025,nd,3.6
68037,Biltzheim,246800445,nd,4.1
68038,Bischwihr,246800726,2.3,8
68039,Bisel,200066041,nd,4.4
68040,Bitschwiller-lès-Thann,200036465,nd,6.1
68041,Blodelsheim,200066025,nd,3.6
68042,Blotzheim,200066058,nd,5.9
68043,Bollwiller,200066009,nd,10.8
68044,Le Bonhomme,246800551,nd,4.1
68045,Bourbach-le-Bas,200036465,nd,6.1
68046,Bourbach-le-Haut,200036465,nd,6.1
68049,Bouxwiller,200066041,nd,4.4
68050,Bréchaumont,200066033,nd,3.6
68051,Breitenbach-Haut-Rhin,246800585,nd,4.7
68052,Bretten,200066033,nd,3.6
68054,Brinckheim,200066058,nd,5.9
68055,Bruebach,200066009,nd,10.8
68056,Brunstatt-Didenheim,200066009,nd,10.8
68057,Buethwiller,200066033,nd,3.6
68058,Buhl,246800569,nd,5.4
68059,Burnhaupt-le-Bas,246800676,nd,3.4
68060,Burnhaupt-le-Haut,246800676,nd,3.4
68061,Buschwiller,200066058,nd,5.9
68062,Carspach,200066041,nd,4.4
68063,Cernay,200036465,nd,6.1
68064,Chalampé,200066009,nd,10.8
68065,Chavannes-sur-l'Étang,200066033,nd,3.6
68066,Colmar,246800726,11,8
68067,Courtavon,200066041,nd,4.4
68068,Dannemarie,200066033,nd,3.6
68069,Dessenheim,200066025,nd,3.6
68071,Diefmatten,200066033,nd,3.6
68072,Dietwiller,200066009,nd,10.8
68073,Dolleren,246800676,nd,3.4
68074,Durlinsdorf,200066041,nd,4.4
68075,Durmenach,200066041,nd,4.4
68076,Durrenentzen,200066025,nd,3.6
68077,Eglingen,200066033,nd,3.6
68078,Eguisheim,246800494,nd,4.7
68079,Elbach,200066033,nd,3.6
68080,Emlingen,200066041,nd,4.4
68081,Saint-Bernard,200066041,nd,4.4
68082,Ensisheim,246800445,nd,4.1
68083,Eschbach-au-Val,246800585,nd,4.7
68084,Eschentzwiller,200066009,nd,10.8
68085,Eteimbes,200066033,nd,3.6
68086,Falkwiller,200066033,nd,3.6
68087,Feldbach,200066041,nd,4.4
68088,Feldkirch,200066009,nd,10.8
68089,Fellering,246800205,nd,4.8
68090,Ferrette,200066041,nd,4.4
68091,Fessenheim,200066025,nd,3.6
68092,Fislis,200066041,nd,4.4
68093,Flaxlanden,200066009,nd,10.8
68094,Folgensbourg,200066058,nd,5.9
68095,Fortschwihr,246800726,2,8
68096,Franken,200066041,nd,4.4
68097,Fréland,246800551,nd,4.1
68098,Friesen,200066033,nd,3.6
68099,Frœningen,200066041,nd,4.4
68100,Fulleren,200066033,nd,3.6
68101,Galfingue,200066009,nd,10.8
68102,Geishouse,246800205,nd,4.8
68103,Geispitzen,200066058,nd,5.9
68104,Geiswasser,200066025,nd,3.6
68105,Gildwiller,200066033,nd,3.6
68106,Goldbach-Altenbach,246800205,nd,4.8
68107,Gommersdorf,200066033,nd,3.6
68109,Griesbach-au-Val,246800585,nd,4.7
68110,Grussenheim,200030526,nd,4
68111,Gueberschwihr,246800494,nd,4.7
68112,Guebwiller,246800569,nd,5.4
68113,Guémar,246800577,nd,4.1
68114,Guevenatten,200066033,nd,3.6
68115,Guewenheim,246800676,nd,3.4
68116,Gundolsheim,246800494,nd,4.7
68117,Gunsbach,246800585,nd,4.7
68118,Habsheim,200066009,nd,10.8
68119,Hagenbach,200066033,nd,3.6
68120,Hagenthal-le-Bas,200066058,nd,5.9
68121,Hagenthal-le-Haut,200066058,nd,5.9
68122,Hartmannswiller,246800569,nd,5.4
68123,Hattstatt,246800494,nd,4.7
68124,Hausgauen,200066041,nd,4.4
68125,Hecken,200066033,nd,3.6
68126,Hégenheim,200066058,nd,5.9
68127,Heidwiller,200066041,nd,4.4
68128,Heimersdorf,200066041,nd,4.4
68129,Heimsbrunn,200066009,nd,10.8
68130,Heiteren,200066025,nd,3.6
68131,Heiwiller,200066041,nd,4.4
68132,Helfrantzkirch,200066058,nd,5.9
68134,Herrlisheim-près-Colmar,246800726,2.8,8
68135,Hésingue,200066058,nd,5.9
68136,Hettenschlag,200066025,nd,3.6
